key,latitude,longitude
804,40.72095115,-73.98416394
805,40.76258163,-73.98695858
806,40.76245536,-73.98665854
807,40.72706628,-73.9913149
808,40.73900443,-73.97784655
809,40.73896561,-73.97775354
810,40.71381573,-73.9773638
811,40.78500098,-73.95078978
812,40.77221829,-73.95637755
813,40.8037621,-73.93211237
814,40.79954743,-73.95583742
815,40.75347927,-73.96534989
816,40.78266594,-73.97853571
817,40.7700339,-73.98656937
818,40.72889574,-73.97876658
819,40.72319539,-73.97842859
820,40.71215845,-73.99789341
821,40.71067765,-74.00088669
822,40.77346964,-73.94596713
823,40.7994534,-73.96537002
824,40.82061805,-73.94908056
825,40.87123835,-73.91234127
826,40.73332564,-73.98528062
827,40.72833655,-73.98168446
828,40.76822825,-73.99259935
829,40.78499669,-73.97261197
830,40.77973556,-73.98171596
831,40.83035597,-73.94757768
832,40.71578511,-73.99208944
833,40.80382443,-73.96045753
834,40.78225455,-73.97249305
835,40.78285402,-73.97398315
836,40.77316961,-73.94618605
837,40.73523725,-74.00099706
838,40.77255822,-73.96110596
839,40.77246348,-73.96088154
840,40.76290196,-73.98771974
841,40.78150986,-73.95256879
842,40.76219012,-73.98768742
843,40.74820468,-73.98622761
844,40.7292061,-73.97950244
845,40.7851256,-73.97120683
846,40.78272511,-73.97360728
847,40.78463674,-73.979434
848,40.73569261,-74.00333878
849,40.77003122,-73.96054481
850,40.77188068,-73.98268494
851,40.77910483,-73.96020628
852,40.7814773,-73.97564803
853,40.7847363,-73.97002376
854,40.77900626,-73.98726958
855,40.71147735,-73.99231298
856,40.72888877,-73.97697363
857,40.78297279,-73.97419376
858,40.77185573,-73.98222017
859,40.76344853,-73.96941187
860,40.78408095,-73.97981265
861,40.75388413,-73.96799826
862,40.72203666,-74.00053654
863,40.79532668,-73.97562794
864,40.77315227,-73.9519336
865,40.77762123,-73.97876211
866,40.77777113,-73.97865314
867,40.76298832,-73.96431125
868,40.76267226,-73.96356265
869,40.79877541,-73.97156027
870,40.73663365,-73.97771678
871,40.83698357,-73.94270119
872,40.80852122,-73.96329637
873,40.72010473,-73.98362954
874,40.78443541,-73.97954866
875,40.77341693,-73.951738
876,40.73937689,-73.97873901
877,40.79511081,-73.97511727
878,40.83325219,-73.94542814
879,40.83294135,-73.94569458
880,40.7113977,-73.99230121
881,40.78287801,-73.97403997
882,40.73315593,-73.97573348
883,40.76935554,-73.95945838
884,40.72960397,-74.00453604
885,40.7621556,-73.98954588
886,40.80234416,-73.96096912
887,40.79002747,-73.96944578
888,40.7654299,-73.9604001
889,40.7923844,-73.97365519
890,40.73320114,-73.97584039
891,40.73529787,-74.00518225
892,40.78602967,-73.96913479
893,40.7361777,-74.00387646
894,40.78299745,-73.97432279
895,40.73602867,-74.00419709
896,40.73595577,-73.97656582
897,40.76930689,-73.9593436
898,40.71123161,-74.00085796
899,40.73598321,-73.97520909
900,40.73577249,-74.00336196
901,40.78437713,-73.97959207
902,40.83697261,-73.94274891
903,40.76649635,-73.98626015
904,40.73963673,-73.97936162
905,40.73955698,-73.97917053
906,40.78507966,-73.97280991
907,40.80260991,-73.96502208
908,40.79540378,-73.94570745
909,40.79269141,-73.96936157
910,40.76633569,-73.98587867
911,40.77245462,-73.95098622
912,40.7814552,-73.98118152
913,40.78530313,-73.97890135
914,40.83290326,-73.94568315
915,40.73829461,-73.97996779
916,40.7449453,-73.98617143
917,40.78529908,-73.97894406
918,40.77016883,-73.951187
919,40.78428063,-73.97966394
920,40.7731049,-73.95196862
921,40.78797648,-73.94822412
922,40.76638118,-73.98598667
923,40.80838469,-73.96633015
924,40.78223448,-73.97199431
925,40.75285588,-73.96657044
926,40.76185634,-73.98883541
927,40.77940341,-73.95998762
928,40.75358572,-73.96728519
929,40.79475432,-73.97427393
930,40.78122038,-73.98126186
